id;listing_id;date;reviewer_id;comments;score
281;28;2022-06-23;313;We enjoyed our stay at Mircas spacious apartment. We appreciated the extra effort on Mircas part as the washing machine was not working and she took our laundry to have it washed for us which was a huge help on our trip. The apartment was beautiful and convenient. Lovely!;10
282;28;2022-06-24;314;Great place;9
283;29;2022-11-12;315;The apartment was is a great location. Lots of restaurants and shopping and most attractions were walking distance or accessible by metro which was a 1 min walking distance. Giorgio was an excellent host and made getting to the apartment easy.;10
284;29;2022-11-13;316;Such a wonderful experience! <br/><br/>The communication and graciousness of the host was exceptional. <br/><br/>We’d highly recommend this place to anyone!;10
285;29;2022-11-19;317;Amazing place to stay! Giorgio was a perfect host - would visit again!;7
286;29;2022-11-21;318;Fantastically located near a metro station or walk to Trevi, Spanish Steps, and Pantheon. Inside is spacious and great for being a place to rest. A little noisy at night but most apartments on an urban street are. Giorgio was a great host and communicator.;10
287;29;2022-11-22;319;El lugar se encuentra en un lugar muy céntrico, la comunicación con Giorgio fue buena se preocupó desde el inicio.;8
288;29;2022-11-25;320;A really lovely apartment that easily sleeps 4 or 5 adults! A fab location and Giorgio was very helpful! Check in was easy and I’d love to stay here again.;10
289;29;2022-11-29;321;good location with very helpful host.;10
290;29;2022-12-06;322;Lovely location. Giorgio always supports us. I recommend it;9
291;29;2022-12-11;323;Posizione incredibile. Stupenda tra Via Veneto e piazza Bernini. Vicina a molte attrazioni, tipo fontana di Trevi, Quirinale, piazza di Spagna, teatro Sistina e tantissime altre. Appartamento non nuovissimo ma con tutti i comfort, ideale per 4 o 5 persone. Credo ritorneremo.;10
292;30;2022-04-18;324;The apartment has a great location, it's close to a busy street but the windows have good noise protection. There was black mold in the shower but I think you have to be ready to compromise when you get this location for cheap price. I would recommend the place but just keep this in mind.;10
293;30;2022-04-21;325;5min Fußweg vom Colosseum, super gelegen, viele Restaurants und Bars in der Nähe. Restaurant ubbten drunter bedeutet auch dementsprechend Lärm. Einfach aber sauber. 1 Punkt Abzug, Frühstück heisst Nescafé und Fertigcroissant aus der Tüte.;10
294;30;2022-04-22;326;Excellent location, clean and well stocked room. Host was very helpful with directions and recommendations. Would definitely recommend to anyone looking for a central place to stay.;10
295;30;2022-04-27;327;Beautiful accommodation in the city center. Communication with Marisa was quick and nice. The room was clean. I like it. Thank you for this vacation.;10
296;30;2022-04-29;328;Heel prettige plek. In t centrum. Alles in orde. Aardige mensen. Aanrader. Prijs kwaliteit dik in orde.;9
297;30;2022-05-02;329;excelente lugar;10
298;30;2022-05-03;330;Excelente!;8
299;31;2022-11-10;331;👍 perfetto;10
300;31;2022-11-14;332;Zona davvero molto tranquilla, a un passo dal raccordo e non lontana (quantomeno in auto) dai quartieri più centrali della città. Stanza ben tenuta e divano letto comodo. Il Sig. Giuseppe è gentilissimo e molto disponibile.<br/><br/>Grazie!;10
301;31;2022-11-20;333;Host gentile e disponibile. Casa accogliente e pulita. Siamo molto soddisfatti!;10
302;31;2022-11-21;334;Camera pulita e accogliente. Pur avendo alloggiato per una sola notte, sono stato pienamente soddisfatto dei servizi offerti dalla stanza. Giuseppe è stato un host gentile e disponibile anche agli orari più improbabili e mi ha fornito consigli preziosi riguardo le linee atac utili in diversi orari.<br/>Se dovessi ricapitare in zona, sarei ben lieto di alloggiare nuovamente da lui.;10
303;31;2022-11-27;335;Tutto occhei grazie;7
304;32;2021-08-29;336;As the photos even better.;10
305;32;2021-09-05;337;Bianca’s place is just soo amazing! I immediately felt like home, like it’s my apartment and I’m living in Rome. Very bright and spacious place with great kitchen equipped with everything you may need. Location is great, 1 minute from Colloseum. Wifi and everything works well! Highly recommend!✨;9
306;32;2021-09-06;338;Tidy and cute place by the Colosseum. Easy to check in and out. Perfect for my one night in Rome!;10
307;32;2021-09-07;339;Well! You go straight to the corner and right in front of you is the coliseum. Next to the building it’s a store where you can find food, drink. And near to the coliseum it’s a restaurant. <br/>Now talking about the apartment, it’s a dream. We don’t even wanted to go out of it. Super big bathroom. Pretty nice living area. Well equipment and beautiful 😻 it has so many details that i felt in love with that I’ll let you discover them by yourself. <br/>Supper recommended Bianca is super kind ✨;10
308;32;2021-09-09;340;Bianca’s apartment was very clean and well set up. Check in was very easy, she was very responsive. Location being so close to the colosseum was nice, and I was able to walk just about everywhere I wanted to go!;8
309;32;2021-09-12;341;Perfect!;10
310;32;2021-09-14;342;Bianca’s place was the perfect place to stay in Rome. Very close to the Coliseum, the Roman Forum, restaurants, cafes train, and many beautiful sites to see. The apartment design was simple elegance and every room was beautifully curated. Each room was plenty big and comfortable! Bianca was very helpful with recommendations and check in and out was a breeze. I highly recommend Bianca’s lovely home.;9
311;33;2022-10-07;343;Raphael was an excellent host. He reached out the day before my arrival to plan the check in time. His flat was clean, modern, and in an excellent location in the heart of the Trestavere neighborhood. When we left he helped us find a taxi to take us to the train station. Raphael went above and beyond, I highly recommend.;10
312;33;2022-10-13;344;Raphael met us and explained the neighbourhood and the apartment.  Clean, well appointed in an interesting neighbourhood.  Friends recommended this listing, I will recommend it also.  When phone issues prevented contacting taxis, Raphael arranged our airport departure - above and beyond.  Any questions were answered promptly.  Very helpful with recommendations and websites.  Thanks Raphael !!;8
313;33;2022-10-19;345;AMAZING!  Raphael’s flat was so suited to our preferences.  Every detail of his flat was meaningful and convenient.  Located in such a wonderful area, it gives a visitor an opportunity to venture in so many directions with little effort.  Communication was prompt and concise and I’d HIGHLY RECOMMEND this flat to anyone visiting Rome.;10
314;33;2022-10-21;346;Great place to stay! Very close to lots of great restaurants;10
315;33;2022-10-23;347;Great host and communication, cute apartment!;10
316;33;2022-10-26;348;Fantastic stay! Raphael was instant with communication and very accommodating of our check in time. The apartment is beautifully clean and comfortable with all amenities could ask for. Trastevere is a lovely part of Rome to stay in and easy to walk to all main sights.;9
317;33;2022-10-31;349;Raphael’s apartment is brilliant and so is he! Perfect location and an amazing apartment. Raphael was so helpful, even popping over himself to fix a door that came off it’s hinges. One of the best Airbnbs we ever stayed at. Also, next door to perhaps the world’s best cheese and delicatessen, Antica Caciara. Will stay here every time we visit Rome in the future. Thanks Raphael.;10
318;33;2022-11-05;350;Great apartment in a great location. Comfortable, safe and convenient. Trastevere is the best place to get a feeling for authentic Rome, and this apartment puts you in the middle of the community.;8
319;34;2022-10-27;351;Amazing location.  Such a great district, full of character, with lots of local cafes and restaurants. So near to the Coliseum, it was perfect. We had a great trip.;10
320;34;2022-10-29;352;This place has it all. Incredible host who goes above and beyond to accommodate anything you need. The place is great with comfy beds, great patio to hangout on and everything you need. Really one of the places for host and place I’ve ever stayed at in an Airbnb.;10
321;34;2022-11-08;353;A great space for a family or for anyone who wants a special Italian experience. The Monti neighborhood is super cool.;7
322;34;2022-11-10;354;El lugar es muy bonito y bien ubicado, siempre hubo gran comunicación y todo se resolvió a tiempo y en forma. Sin duda recomiendo este espacio, la terraza es un gran plus y es muy espaciado. Espero volver pronto!!;9
323;34;2022-11-11;355;Excelente lugar, limpio y bonito. Solo hay que subir muchas muchas escaleras.;10
324;34;2022-11-18;356;Great spot right near the colosseum with lots to do nearby;10
325;35;2022-11-20;357;Ha estado todo muy buen apartamento muy limpio y todo muy cómodo sin contar que está muy cerca de las mayorías de los monumentos principales y se puede ir a pie sin mucho problema, de nuevo muchas gracias Manuel por todo.;9
326;35;2022-11-24;358;we had an excellent stay in Manuel's flat! great location and Manuel was easy to reach at all times and gave great sight seeing tips!;10
327;35;2022-11-26;359;Ottimo e consigliatissimo.<br/>Manuel disponibilissimo, ti fa sentire a casa.<br/>Ovviamente con una scala interna non è per tutti.<br/>Ambiente perfetto, pulito spazioso, molto silenzioso per essere a Roma, le mura molto spesse sicuramente contribuiscono.;10
328;35;2022-11-27;360;Manuel was an amazing host, and made my trip to rome 100x better. Thank you Manuel!;10
329;35;2022-11-28;361;Centrally located, only a 10 minute walk from the Termini station, very clean for an old building, great tasting tap water, and the host was gracious and helpful.<br/>We appreciated his attention and we knew he was always reachable by phone.;10
330;35;2022-11-30;362;Thoroughly enjoyed my stay, close to everything i wanted to see and close to main streets;8
331;35;2022-12-01;363;This is a really nice place to stay, it’s big and has an upstairs with 2 bathrooms which is rare from what I’ve seen. Ground floor, so easy with luggage. It’s not far from the train station. It’s in a busy location so was a bit loud but not so bad. It’s well stocked and there’s a lot of thought put into the details. Manuel was really helpful at check in!;10
332;35;2022-12-04;364;Great place, location is in an alley with not a ton near it though. Although walking distance to major locations;10
333;36;2022-10-11;365;Lovely stay, very easy to get around and Federica was very helpful!;9
334;36;2022-10-14;366;Great clean and minimalist apartment. As you read the reviews, there are 72 steps to get to the apartment. No problem for us but it could be challenging. We also had carry on luggage only. Host was very gracious to let us place our luggage in the apartment earlier so we can start our tour of Rome. Lots of great restaurants near by. A good grocery store for wine and snacks.;10
335;36;2022-10-17;367;Federica was amazing. Swift responses great location and helpful. I left my necklace and they recovered it and sent it back to my in NY. Best hosts ever!;10
336;36;2022-10-20;368;The stay was so good, I think it’s probably perfect place to stay in Rome,  Would love to come back here 6/5 :);7
337;36;2022-10-27;369;Appartement propre et bien équipé . Frederica Maria est un hôte disponible et agréable , elle nous a permis de laisser nos bagages plus tôt que prévu . Appartement bien placé par rapport aux monuments , surtout le Vatican qui est juste à côté . Très jolie terrasse sur le toit avec une vue magnifique sur le toit de La Chapelle Sixtine . On a passé un agréable séjour à Rome ! Je recommande cet appartement .;10
338;36;2022-10-30;370;Bright, clean and spacious apartment in a period block in a great neighbourhood with excellent bus and train links.<br/><br/>Two small supermarkets are very close by, along with great pizzarias, bars and cafes. Also really well placed for the Vatican (a short walk away) and other key attractions.<br/><br/>Federica offered an easy check-in and communicated with us throughout our stay to check if we needed anything. We would happily stay again!;8
339;36;2022-10-31;371;Friendly, responsive host, good apartment ☺️;10
340;36;2022-11-06;372;A great place for a first visit in Rome!;10
341;37;2022-10-19;373;Beautiful place, Nice location, 5/5;9
342;37;2022-10-21;374;Mi sono trovata bene. A due passi dalla stazione Termini per cui comodissima. Stanza pulita e curata nei dettagli. Bagno piccolo ma funzionale.;10
343;37;2022-10-26;375;Great place but there was lack of communication with the host when I needed to ask some things;9
344;37;2022-10-27;376;¡La mejor experiencia!<br/><br/>Maria fue muy atenta, muy gentil, nos apoyó en todo momento y siempre muy respetuosa. Habla español por lo que se le facilitó mucho indicarnos todo con lujo de detalle. lugares para comer, precauciones, lugares, etc.<br/>Chiara estuvo muy atenta desde el primer día que reservé, siempre esta en constante comunicación y siempre al pendiente para dar dar todos los detalles.<br/>El departamento está muy bien, excelente ubicación a 3 min a pie de término, alrededor harmonio restaurantes. Bares, buses.<br/><br/>¡Indudablemente regresaría!;10
345;37;2022-11-02;377;The hosts were very accommodating and the location of the property is great for connectivity to public transport.;10
346;37;2022-11-02;378;Excelente;10
347;37;2022-11-04;379;Cleaning is not bad but the most important problem was bed was so old and uncomfortable;10
348;38;2022-11-13;380;Amazing location. Very sweet, cozy place with all the space we needed.  For a walking city, this place was a perfect location to rest up after a long day.;9
349;38;2022-11-19;381;Ideal for a couple, near everything by walking distance 5 - 20 minutes.;8
350;38;2022-11-22;382;El espacio, la ubicación y cada detalle decorativo es minuciosamente elegido. Todo el apartamento está perfectamente dotado para tener una estancia cómoda y funcional. El proceso de checkin y checkout es sencillo y Stefania responde en el acto las preguntas y las dudas. Nos ayudaron con la limpieza para ingresar más rápido. 10 de 10 a este lugar que nos dejó la mejor impresión de Roma. Volvería sin duda!;10
351;38;2022-11-24;383;The best host i ever had!! The place is beautiful. Totally recommend it.;10
352;38;2022-12-05;384;Bellisimo departamento, con todos los detalles necesarios, espectacular ubicacion en pleno centro historico, salir a la calle y ya estar ahi, con restaurantes a metros. Muy cerca de la Piazza Navona, un lujo. Stefania nos dio instrucciones claras y precisas para el check in, nos ha recibido con atenciones de toda clase, super completo para el desayuno y accesorios. Super atenta en todo, me ha ayudado en un inconveniente personal, estando siempre a disposicion. MUY RECOMENDABLE.;10
353;38;2022-12-09;385;Stefania has a wonderful place, just the right size for the two of us and it has everything you can think of, we even cooked a meal on our last evening And my husband enjoyed the complementary bottle of red wine ( a lovely touch-also all the sweets) , However the apartment is very close some great restaurants if you want to stay near but walking distance if you wanted further out, also walking distance to all the well known attractions, if you didn’t fancy walking there is a taxi rank just around the corner. Absolutely fantastic stay, would definitely stay again 😊;7
354;38;2022-12-11;386;We highly recommend staying at Stefanias place when in Rome. As a host she is going above and beyond to make your stay as comfortable as possible.;10
355;39;2022-11-14;387;I had a lovely and personised stay at the Villa Letizia<br/>Felt very welcomed by the Nuns and found the atmosphere peaceful;9
356;39;2022-11-16;388;excelente, lugar limpio y con buena atención,  la ubicación también me gustó, fue muy tranquila mi noche en este hotel y no me hizo falta nada. aunque no tenía calefacción no me dio frío porque tienen suficientes cobijas;10
357;39;2022-11-17;389;Du wirst sehr nett begrüßt und alles ist topp , Zimmer für den preis auch top , nichts für feine Damen aber für den preis super !;10
358;39;2022-11-17;390;Great stay!;8
359;39;2022-11-18;391;Fue sorpresa que estuviese a cargo de religiosas ya que tengo una hermana al servicio de la iglesia también;10
360;39;2022-11-21;392;Rapporto qualità prezzo conveniente, un po distante dal centro ma comunque sulla via Aurelia. Pulizia e prima colazione tra buono e ottimo;10
361;39;2022-11-23;393;Great place to stay if you want a quiet no fuss night. 30min from Rome city so have to take bus and train to get in. Very Catholic cultured so be prepared if you’re uncomfortable with that. Otherwise good breakfast and lovely hosts;9
362;40;2022-02-04;394;Nagyon szép apartman, minden nagyobb látványosság elérhető gyalog is , nagyon jó helyen van, éttermek , supermarketek pár percre vannak. Az apartman tiszta jól felszerelt. Mire megérkeztünk szépen ki volt takarítva , volt bekészítve ásványvíz, kávé , tea 🙂 a pezsgőfürdő nagyon super van hozzá hangulatvilágítás . Nagyon romantikus igazi római lakás.nekünk nagyon tetszett ha legközelebb Rómában járunk megint ide jövünk , köszönjük ezt a felejthetetlen élményt.🙂;10
363;40;2022-02-13;395;Es genial!;10
364;40;2022-02-16;396;L’appartement est exactement comme sur les photos😍 Il est très bien localisé et permet de faire beaucoup de choses à pied. Je reviendrais sans hésiter !!!;7
365;40;2022-02-17;397;Very good room and Rome is a place to be once in  a life;10
366;40;2022-02-18;398;Tutto perfetto dalla stanza alla comunicazione con l’host. Grande disponibilità.;9
367;40;2022-02-19;399;Appartamento nuovo e ben arredato, posizione ottima e dotata di tutti comfort necessari. Federica è un host molto gentile e disponibile.;10
368;40;2022-02-25;400;comfortable place in close walking proximity to everything. enjoyed our stay;10
369;41;2022-05-02;401;Sergio's apartment is an excellent stay for anyone spending time in Rome! My girlfriend and I stayed with him for 2 nights and it was a great place to rest after long days of seeing the sights. The room and whole apartment was very clean. In addition, the location is perfect for catching a short bus ride to whatever attraction you want to see or wherever you need to go! <br/><br/>Sergio was an excellent host on top of this. He was super accommodating to us and our ever changing arrival plans. He is very friendly and has tons of info in the form of suggestions and pamphlets on a table in the room for helping to make plans.  <br/><br/>We loved staying here and couldn't recommend it highly enough!;8
370;41;2022-05-04;402;el mejor lugar en el que pude descanzar, todo cerca y muy buena vista excelente;10
371;41;2022-05-06;403;Great stay, very nice quarter, easy to find and the center can even be reached by a nice stroll by the river.;10
372;41;2022-05-10;404;Sergio is absolutely the best Airbnb host we have ever had. (Not exaggerating!!)  He is kind, flexible, accommodating, and great company. He takes great care of you and loves to give great recommendations, especially about food! The room is spacious and perfect for storage and sleeping. It has a great location, close enough to the center of the city to travel, and far enough to get a taste of the local Italian lifestyle. We loved our time here!;10
373;41;2022-05-15;405;Es un lugar perfecto para conocer Roma, está muy próximo al centro de la ciudad donde puedes llegar fácilmente en bus o metro, la comunicación con Sergio fue excelente siempre atento a ayudarnos durante nuestra estancia.;9
374;41;2022-05-16;406;queda muy cerca de varias paradas de autobuses y lugares turísticos;10
375;41;2022-05-20;407;Sergio’s place is as described with the room being very spacious and clean in there. Sergio was very communicative and accessible whenever we needed anything. The metro is also only a 20 minute walk away so the location is also good. The only downfall was perhaps the kitchen, it was dirty and we couldn’t use it straight away after we checked it but it was mangeable if you don’t plan on cooking a lot. Additionally, if you plan on doing alot of clothes washing there is an additional fee that we didn’t know about but it might now be on the listing.;10
376;42;2022-05-25;408;appartement parfait. très bon emplacement, proche du centre de Rome. propre. joliment décoré. hôte très accueillante et reactive. je recommande vivement.;10
377;42;2022-05-28;409;Great place in a good location (and right next to police station so we felt really safe). Host was nice and helpful;8
378;42;2022-05-29;410;you are looking for a place in Rome, do not look any further. Orsetta and her flat are amazing. You are situated in a quiet street in front of the police station. The building is so lovely with amazing features like the grand staircase and old fashion lift, however she completely redesigned the inside and it is modern and well appointed. Immaculate rooms and bathrooms, lovely kitchen for breakfast you can use as well with everything you need. The most amazing thing is that you are about 10 mns from Trevi Fountain, 15 for the collyseum and 10 from Termini Station. She is so so helpful and greeted us at arrival and knew our flight was late! She also took time to explain everything and her efficiency on the Airbnb message app is incredible! She is also incredibly honest as we forgot something in the room and offered to put it in the side or send it back home. Thank you again for your kindness and amazing flat. We will definitely book again next time we are in Rome, kind regards Nadège;10
379;42;2022-06-02;411;Perfect clean apartment with so much room, really good location and really lovely owner will definitely be back!;7
380;42;2022-06-03;412;Orsetta’s place is situated in an amazing location - walking distances from all the main monuments. We only stayed one night but managed to see the Trevi Fountain, Spanish Steps, Pantheon, Colosseum - all by foot! <br/>The room itself was big and spacious and situated on a quiet and peaceful street so we had no issues with falling asleep. <br/>Orsetta was also extremely accomodating and responsive.;9
381;42;2022-06-07;413;Very quiet and clean , really central located appartement.<br/>Very good communication with Orsetta who shares good restaurant recommendations. Nice spot to stay for different days! We visited everything on foot from the appartement;10
382;42;2022-06-11;414;Ottima scelta<br/>Posizione eccellente<br/>Accoglienza e disponibilità perfette;10
383;42;2022-06-17;415;Orsetta was a great host. Always replied quickly and provided anything we needed. Accommodation was very clean, spacious and within walking distance of all landmarks and train station.;8
384;42;2022-06-19;416;Great location!;10
385;43;2022-10-14;417;Location is excellent. You can reach all the tourist location easily.;10
386;43;2022-10-16;418;It was my second time staying here and I was just as pleased as the first time. Great location, lovely front end team and great value for what you’re paying.;9
387;43;2022-11-01;419;Cumplió con creces nuestras expectativas, el lugar esta muy bien ubicado, a 10 min caminando del terminal y 10 min caminando del coliseo, el recinto es seguro, la habitación limpia, internet rápido y la comunicación con anfitrion fluida. Fueron muy amables al ajustar el chek-in.;10
388;43;2022-11-03;420;Todo bien, el baño amplio y la habitación muy cómoda.;10
389;43;2022-11-06;421;Hotel in buona posizione, a metà tra Colosseo e stazione Termini, molto pulito e camera spaziosa per due persone. Peccato solo per il bagno che ogni tanto tirando lo sciacquone schizzava acqua dal serbatoio. <br/>Accoglienza gentilissima e disponibile, ottima comunicazione con il gestore.;10
390;43;2022-11-19;422;cazarea se afla la 15 minute mers pe jos de Colosseum. <br/>Recomand si restaurantul de vis-a-vis de hotel.<br/>camera micuta, dar curata.;8
391;43;2022-11-29;423;Nice place I was satisfied wth my stay 😁;10
392;43;2022-12-04;424;Baño muy viejo, deteriorado y con muy malos olores. Necesita reforma urgente.<br/>Por lo demás, aceptable.;10
393;44;2022-10-14;425;It was a great stay for 4 of us, the beds were comfortable, the Location was just perfect, on the main road, supermarket at 100m, lots of shops to eat and drink.<br/>Bus stop just in front of the property.<br/>Vatican city is just 1,2 km away.;9
394;44;2022-10-16;426;Daniele è gentilissimo è super flessibile su orari e modalità di check in! L’appartamento non è in una posizione centrale ma strategico per collegarsi a tutto con i mezzi. 10-15min a piedi da piazza san Pietro. Appartamento pulitissimo, comodo e funzionalmente ben arredato. Torneremo sicuramente!;10
395;44;2022-10-21;427;I cannot recommend this apartment enough! It is perfect for solo travellers or couples. The apartment was impeccably clean. It is in such a great location: close to both thebus and metro, but also within walking distance of all of the main sites.<br/>When we arrived we were welcomed like old friends and truly felt like we were appreciated by the host as guests in her home.<br/>Will 100% be booking when we visit Rome again. 5 stars;10
396;44;2022-10-23;428;Appartamentino carino ed accogliente. <br/>Daniele e sua moglie gentili ed ospitali.;9
397;44;2022-10-25;429;Daniele siempre dispuesta a la comunicación, el lugar es tal cual las fotos, es una zona segura y comercial. Restaurantes cercas y tranquilo.;7
398;44;2022-11-04;430;We enjoyed our stay at Daniele’s. He was really nice and accommodated our delayed check in nicely. <br/>We found the place nice and clean. <br/>Super friendly and lovely folks.<br/>All in all, a good host and very understanding so a 5 star from me.;8
399;44;2022-11-06;431;Daniele sua moglie due host molto gentili e disponibili. La stanza è esattamente come in foto. La posizione è vicina a Piazza San Pietro e alla metro per raggiungere le posizioni più centrali.;10
400;44;2022-11-08;432;We had a great day-- the apartment was clean and self check-in was a breeze. Daniele was excellent with communication and even helped a set of a taxi from the airport. One convenient bus to the Vatican City, or a quick transfer to the Colliseum.  Would definitely stay there again.;9
401;44;2022-11-11;433;This place was perfect. Super convenient location, incredibly clean and lots of space. Perfect for a couple! 🤗;7
402;44;2022-11-13;434;Siamo stati benissimo , appartamento piccolo e molto accogliente , posizione ottima per spostarsi con il pulman che funzionano con una precisione Svizzera,  all'arrivo ci ha accolto credo la moglie di Daniele molto gentile e simpatica .. consiglio a tutti questo appartamentino delizioso;8
403;44;2022-11-18;435;Everything was great, clean, host was helpfull and nice. It was lovely stay;8
404;44;2022-11-20;436;The airbnb is situated in a great location. It is clean and very cosy, exactly as described. The host was very helpful throughout all the stay. I recommend this airbnb if you’re planning to stay in Rome :).;10
